Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId,pitch handedness,handedness
2021,Alex Bregman,HOU,141,0.13475177,0.13475177,1,0.3,0.39716312,0.44166667,0.83882979,0.14166667,0.32653061,22.17730624,5.102712447,0.358151172,130.680231,17678,right,left
2021,Kevin Newman,PIT,177,0.05084746,0.04519774,1.125,0.2208589,0.25862069,0.34355828,0.60217897,0.12269938,0.21428571,12.70247949,-8.731585052,0.254784529,57.52071829,17696,right,left
2021,Brendan Rodgers,COL,106,0.02830189,0.13207547,0.21428571,0.31683168,0.3490566,0.63366337,0.98271997,0.31683169,0.30379747,21.31013642,8.473916975,0.411034642,145.147182,17907,right,left
2021,Ian Happ,CHC,125,0.104,0.304,0.34210526,0.21296296,0.30081301,0.35185185,0.65266486,0.13888889,0.29411765,12.46181249,-2.675238746,0.288541782,77.4684285,17919,right,left
2021,Ty France,SEA,216,0.06018519,0.15740741,0.38235294,0.31088083,0.36574074,0.50777202,0.87351276,0.19689119,0.33116883,36.02926975,9.872445218,0.369653329,140.5849732,17982,right,left
2021,Tyler Stephenson,CIN,143,0.09090909,0.13986014,0.65,0.29133858,0.35664336,0.45669291,0.81333627,0.16535433,0.31428571,21.21176589,3.894979285,0.347331292,111.7972639,17988,right,left
2021,David Fletcher,LAA,209,0.07177033,0.05741627,1.25,0.31606218,0.36538462,0.41450777,0.77989239,0.09844559,0.32960894,29.9093435,4.600193837,0.341013388,116.1854054,17992,right,left
2021,Paul DeJong,STL,90,0.08888889,0.33333333,0.26666667,0.1625,0.25555556,0.35,0.60555556,0.1875,0.19565217,7.34623246,-3.552444427,0.266701346,68.38331875,18015,right,left
2021,Harrison Bader,STL,75,0.05333333,0.21333333,0.25,0.24285714,0.29333333,0.47142857,0.7647619,0.22857143,0.26,9.447107222,0.364876482,0.320290033,103.1982261,18030,right,left
2021,Dylan Moore,SEA,158,0.13291139,0.20886076,0.63636364,0.20588235,0.3164557,0.36764706,0.68410276,0.16176471,0.22680412,17.80961798,-1.323614774,0.304284327,96.4238371,18042,right,left
2021,Kyle Garlick,MIN,63,0.03174603,0.3015873,0.10526316,0.27118644,0.3015873,0.57627119,0.87785849,0.30508475,0.32432432,10.15090574,2.521831918,0.362792044,131.2741853,18063,right,left
2021,Brian Anderson,MIA,60,0.03333333,0.43333333,0.07692308,0.15789474,0.2,0.22807018,0.42807018,0.07017544,0.26666667,0.757834702,-6.507949889,0.183309566,14.33828912,18289,right,left
2021,Dansby Swanson,ATL,147,0.08163265,0.21088435,0.38709677,0.23664122,0.29931973,0.46564885,0.76496858,0.22900763,0.25,18.49562386,0.694451615,0.32011978,96.8313424,18314,right,left
2021,Austin Riley,ATL,149,0.06040268,0.28187919,0.21428571,0.27407407,0.32214765,0.42962963,0.75177728,0.15555556,0.3655914,18.9378013,0.894436235,0.321665397,97.83548195,18360,right,left
2021,Victor Robles,WSN,112,0.125,0.24107143,0.51851852,0.17582418,0.33035714,0.24175824,0.57211538,0.06593406,0.23809524,9.392287751,-4.170510153,0.269402628,64.52777788,18363,right,left
2021,Ryan Mountcastle,BAL,209,0.07655502,0.26315789,0.29090909,0.26595745,0.31578947,0.52659574,0.84238521,0.26063829,0.296,31.27693306,5.967783396,0.348922359,120.2193991,18373,right,left
2021,Ronald Acuna Jr.,ATL,81,0.18518519,0.17283951,1.07142857,0.3015873,0.43209877,0.63492063,1.0670194,0.33333333,0.28888889,18.23564952,8.426840319,0.440154651,174.8142739,18401,right,left
2021,Ke'Bryan Hayes,PIT,120,0.06666667,0.19166667,0.34782609,0.27927928,0.325,0.41441441,0.73941441,0.13513513,0.34090909,14.91341602,0.381846832,0.318255874,98.75608175,18577,right,left
2021,Guillermo Heredia,ATL,100,0.08,0.19,0.42105263,0.25842697,0.33,0.42696629,0.75696629,0.16853932,0.31428571,13.13029731,1.020656323,0.326746237,101.1363462,18721,right,left
2021,Ramon Urias,BAL,132,0.09090909,0.27272727,0.33333333,0.23529412,0.31060606,0.40336134,0.7139674,0.16806722,0.29487179,15.64097887,-0.343747235,0.31126222,94.77745446,18795,right,left
2021,Andy Ibanez,TEX,97,0.03092784,0.10309278,0.3,0.34408602,0.37113402,0.52688172,0.89801574,0.1827957,0.3625,17.29993218,5.553580423,0.383610705,146.406696,18819,right,left
2021,Danny Mendick,CHW,80,0.0875,0.25,0.35,0.21917808,0.2875,0.26027397,0.54777397,0.04109589,0.28846154,5.453024345,-4.234688444,0.250430126,56.24641808,18889,right,left
2021,Will Smith,LAD,138,0.10869565,0.1884058,0.57692308,0.23140496,0.31884058,0.41322314,0.73206372,0.18181818,0.24444444,15.88386919,-0.827435372,0.307162672,93.39882487,19197,right,left
2021,Yuli Gurriel,HOU,208,0.11057692,0.08173077,1.35294118,0.32596685,0.39423077,0.53038674,0.92461751,0.20441989,0.31875,38.01602133,12.82796808,0.388952477,151.488574,19198,right,left
2021,Lourdes Gurriel Jr.,TOR,156,0.05128205,0.21153846,0.24242424,0.26896552,0.30128205,0.44137931,0.74266136,0.17241379,0.30909091,18.88797463,-0.003065305,0.314386043,94.99104905,19238,right,left
2021,Pete Alonso,NYM,199,0.13065327,0.2160804,0.60465116,0.23668639,0.34170854,0.56213018,0.90383872,0.32544379,0.21428571,33.16083669,9.062651128,0.369454133,137.3294697,19251,right,left
2021,Garrett Hampson,COL,159,0.08176101,0.16352201,0.5,0.27083333,0.33544304,0.47916667,0.81460971,0.20833334,0.30088496,23.6574342,4.403105032,0.347881079,104.1182719,19262,right,left
2021,Adolis Garcia,TEX,213,0.03755869,0.33802817,0.11111111,0.23152709,0.2629108,0.43349754,0.69640834,0.20197045,0.30327869,22.37301599,-3.420519309,0.294999909,86.54417239,19287,right,left
2021,Randy Arozarena,TBR,233,0.11158798,0.26180258,0.42622951,0.3019802,0.38626609,0.53465347,0.92091956,0.23267327,0.38345865,42.25449313,14.03902963,0.387236665,153.1821928,19290,right,left
2021,Nick Solak,TEX,158,0.07594937,0.1835443,0.4137931,0.26618705,0.35443038,0.37410072,0.7285311,0.10791367,0.31775701,20.58983502,1.456602262,0.325552594,107.184556,19294,right,left
2021,Bryan Reynolds,PIT,191,0.12041885,0.22513089,0.53488372,0.3253012,0.40314136,0.51204819,0.91518955,0.18674699,0.41322314,34.26733156,11.13791728,0.384892262,142.0476758,19326,right,left
2021,Eli White,TEX,87,0.11494253,0.26436782,0.43478261,0.13333333,0.25287356,0.2,0.45287356,0.06666667,0.17647059,3.627520873,-6.907866785,0.218439859,34.82273488,19346,right,left
2021,DJ Peters,2 Tms,90,0.06666667,0.34444444,0.19354839,0.14814815,0.21111111,0.28395062,0.49506173,0.13580247,0.18367347,2.862115916,-8.036560971,0.206195224,26.98889539,19348,right,left
2021,Sean Murphy,OAK,142,0.08450704,0.26760563,0.31578947,0.19354839,0.28169014,0.34677419,0.62846433,0.1532258,0.22891566,12.83338347,-4.36230673,0.277278647,77.43942031,19352,right,left
2021,Austin Hays,BAL,214,0.04672897,0.15420561,0.3030303,0.30808081,0.34597156,0.55050505,0.89647661,0.24242424,0.32258065,37.16888241,11.2542507,0.377974097,139.8457929,19363,right,left
2021,Tommy Edman,STL,157,0.05095541,0.13375796,0.38095238,0.26712329,0.30769231,0.48630137,0.79399368,0.21917808,0.275,21.75667906,2.744542715,0.335538884,113.1049316,19470,right,left
2021,Zack Short,DET,81,0.14814815,0.25925926,0.57142857,0.13432836,0.25925926,0.29850746,0.55776672,0.1641791,0.13333333,5.180795299,-4.628013899,0.245350818,51.80342887,19562,right,left
2021,Chas McCormick,HOU,90,0.1,0.31111111,0.32142857,0.24358974,0.32222222,0.5,0.82222222,0.25641026,0.29787234,13.21780286,2.319125974,0.345555078,122.1707269,19599,right,left
2021,Vladimir Guerrero Jr.,TOR,173,0.15606936,0.13872832,1.125,0.29452055,0.40462428,0.54109589,0.94572017,0.24657534,0.28828829,33.8341234,12.88444449,0.404427943,155.8203793,19611,right,left
2021,Bo Bichette,TOR,164,0.08536585,0.17073171,0.5,0.34,0.39634146,0.55333333,0.94967479,0.21333333,0.37719298,32.16544076,12.30562954,0.405102106,156.2758212,19612,right,left
2021,Brent Rooker,MIN,76,0.07894737,0.28947368,0.27272727,0.21212121,0.31578947,0.37878788,0.69457735,0.16666667,0.28571429,8.804273848,-0.399053301,0.308063387,94.30131431,19627,right,left
2021,Mike Brosseau,TBR,109,0.11926606,0.27522936,0.43333333,0.23404255,0.32110092,0.42553191,0.74663283,0.19148936,0.29032258,13.81711387,0.617605191,0.321258284,108.6093805,19683,right,left
2021,Fernando Tatis Jr.,SDP,134,0.12686567,0.26865672,0.47222222,0.28448276,0.37313433,0.59482759,0.96796192,0.31034483,0.33333333,25.46521151,9.238292594,0.39773903,153.1719948,19709,right,left
2021,Abraham Toro,2 Tms,122,0.09016393,0.17213115,0.52380952,0.25,0.33606557,0.2962963,0.63236187,0.0462963,0.31034483,12.26209398,-2.511668021,0.28952621,85.99889846,19844,right,left
2021,Ryan McKenna,BAL,89,0.1011236,0.34831461,0.29032258,0.15384615,0.25,0.21794872,0.46794872,0.06410257,0.23913043,3.816370763,-6.961209714,0.219872055,33.03728182,19928,right,left
2021,Luke Williams,PHI,65,0.09230769,0.15384615,0.6,0.28813559,0.35384615,0.38983051,0.74367666,0.10169492,0.33333333,8.593484332,0.722217691,0.32783946,102.8397125,19931,right,left
2021,Carter Kieboom,WSN,88,0.13636364,0.15909091,0.85714286,0.17808219,0.31818182,0.30136986,0.61955168,0.12328767,0.17857143,8.339407051,-2.317077017,0.282584801,73.09182696,19958,right,left
2021,Bobby Dalbec,BOS,190,0.05789474,0.34210526,0.16923077,0.27840909,0.32631579,0.55113636,0.87745215,0.27272727,0.37623762,31.11278536,8.104467489,0.365966049,129.0311045,19966,right,left
2021,Santiago Espinal,TOR,99,0.07070707,0.11111111,0.63636364,0.34782609,0.39393939,0.40217391,0.7961133,0.05434782,0.39506173,15.01522208,3.026677505,0.35136209,119.9708438,19997,right,left
2021,Luis Robert,CHW,68,0.05882353,0.19117647,0.30769231,0.3968254,0.44117647,0.79365079,1.23482726,0.39682539,0.43181818,19.16011294,10.92555707,0.508607978,230.6628366,20043,right,left
2021,Dylan Carlson,STL,138,0.08695652,0.23188406,0.375,0.34146341,0.39416058,0.52845528,0.92261586,0.18699187,0.42045455,25.61620303,8.904898467,0.392403646,150.0482027,20126,right,left
2021,Nick Madrigal,CHW,63,0.06349206,0.06349206,1,0.37288136,0.41269841,0.57627119,0.9889696,0.20338983,0.37735849,13.16624997,5.537176144,0.420642507,171.2362736,20521,right,left
2021,Jonathan India,CIN,159,0.11320755,0.17610063,0.64285714,0.29710145,0.38993711,0.43478261,0.82471972,0.13768116,0.35514019,25.33059024,6.076261077,0.360599987,120.4175236,21523,right,left
2021,Alec Bohm,PHI,137,0.08759124,0.26277372,0.33333333,0.2892562,0.35766423,0.43801653,0.79568076,0.14876033,0.37349398,20.00129666,3.411088513,0.344504,113.6661472,21618,right,left
2021,Taylor Walls,TBR,70,0.12857143,0.25714286,0.5,0.2295082,0.32857143,0.27868852,0.60725995,0.04918032,0.3255814,6.500492657,-1.976256033,0.280286128,80.92994698,22458,right,left
2021,Alejandro Kirk,TOR,60,0.1,0.1,1,0.31372549,0.4,0.58823529,0.98823529,0.2745098,0.28571429,12.2544414,4.98865681,0.414904426,162.8979443,22581,right,left
2021,Wander Franco,TBR,110,0.1,0.09090909,1.1,0.35714286,0.41818182,0.60204082,1.02022264,0.24489796,0.36470588,23.72825859,10.4076535,0.428768867,181.2399747,23667,right,left
2021,Ryan Jeffers,MIN,99,0.1010101,0.36363636,0.27777778,0.2247191,0.3030303,0.42696629,0.72999659,0.20224719,0.3125,12.06881557,0.080270996,0.31538981,99.25080347,24618,right,left
2021,Owen Miller,CLE,85,0.04705882,0.29411765,0.16,0.19753086,0.23529412,0.2962963,0.53159042,0.09876544,0.25925926,4.573843125,-5.719351713,0.233082115,43.54641807,24655,right,left
2021,Andrew Vaughn,CHW,141,0.14893617,0.22695035,0.65625,0.26890756,0.38297872,0.55462185,0.93760057,0.28571429,0.30379747,26.74797062,9.67337683,0.397331738,155.4882889,26197,right,left
2021,Ha-Seong Kim,SDP,90,0.07777778,0.23333333,0.33333333,0.22222222,0.28888889,0.38271605,0.67160494,0.16049383,0.27118644,8.812075652,-2.086601235,0.286387256,80.83020244,27506,right,left
2021,Albert Pujols,2 Tms,150,0.04,0.16,0.25,0.17985612,0.23333333,0.26618705,0.49952038,0.08633093,0.1875,6.491753722,-11.67270776,0.220353851,36.00538494,1177,right,right
2021,Wilson Ramos,2 Tms,120,0.05,0.21666667,0.23076923,0.21621622,0.25423729,0.44144144,0.69567873,0.22522522,0.21518987,12.43710051,-2.094468668,0.293140477,84.21101098,1433,right,right
2021,Miguel Cabrera,DET,376,0.06648936,0.22606383,0.29411765,0.25147929,0.30585106,0.3964497,0.70230076,0.14497041,0.29317269,41.93172558,-3.600524523,0.302835661,90.63828782,1744,right,right
2021,Nelson Cruz,2 Tms,390,0.09230769,0.22307692,0.4137931,0.23976608,0.31443299,0.47660819,0.79104118,0.23684211,0.25104603,52.82492327,5.597323424,0.331544397,112.5622749,2434,right,right
2021,Manny Pina,MIL,116,0.0862069,0.22413793,0.38461538,0.16504854,0.25,0.38834951,0.63834951,0.22330097,0.14084507,10.2836821,-3.763501439,0.275195481,68.66022337,2829,right,right
2021,Tommy Pham,SDP,407,0.12285012,0.22604423,0.54347826,0.23931624,0.33660934,0.3988604,0.73546974,0.15954416,0.29083665,52.01428738,2.72804857,0.322511344,104.2989013,2967,right,right
2021,Charlie Culberson,TEX,127,0.08661417,0.31496063,0.275,0.12280702,0.20634921,0.1754386,0.38178781,0.05263158,0.17808219,1.40050693,-13.97873712,0.181372099,9.780981605,3298,right,right
2021,Ryan Zimmerman,WSN,157,0.07006369,0.26751592,0.26190476,0.20689655,0.2611465,0.3862069,0.6473534,0.17931035,0.2371134,14.31588865,-4.696247693,0.278255336,70.27910771,4220,right,right
2021,Starlin Castro,WSN,257,0.08171206,0.16342412,0.5,0.25862069,0.31640625,0.35775862,0.67416487,0.09913793,0.3,26.83764121,-4.284136124,0.294261389,80.67774383,4579,right,right
2021,Giancarlo Stanton,NYY,408,0.09558824,0.28186275,0.33913043,0.27322404,0.34068627,0.52185792,0.86254419,0.24863388,0.32751092,66.17350272,16.7661675,0.364078645,132.9417364,4949,right,right
2021,Josh Donaldson,MIN,376,0.13031915,0.19414894,0.67123288,0.24290221,0.34308511,0.43217666,0.77526177,0.18927445,0.26890756,51.690823,6.158572892,0.334206945,111.9630375,5038,right,right
2021,Justin Upton,LAA,255,0.08627451,0.29803922,0.28947368,0.20524017,0.27165354,0.37991266,0.6515662,0.17467249,0.25342466,23.88116309,-6.998421422,0.281237888,75.80305461,5222,right,right
2021,Justin Turner,LAD,435,0.10574713,0.16321839,0.64788732,0.28609626,0.37471264,0.46256684,0.83727948,0.17647058,0.30927835,69.99796467,17.32102638,0.362537465,129.3741097,5235,right,right
2021,Juan Lagares,LAA,208,0.03365385,0.25,0.13461538,0.22727273,0.25365854,0.32828283,0.58194137,0.1010101,0.29370629,14.51052478,-10.67752847,0.252363206,56.29627405,5384,right,right
2021,Jose Altuve,HOU,471,0.10615711,0.1358811,0.78125,0.27777778,0.3566879,0.50483092,0.86151882,0.22705314,0.27575758,76.97953285,19.94312381,0.365587729,135.704123,5417,right,right
2021,Kyle Higashioka,NYY,142,0.0915493,0.3028169,0.30232558,0.15503876,0.23239437,0.3255814,0.55797577,0.17054264,0.18518519,9.007362521,-8.188327679,0.244712267,52.30175861,5517,right,right
2021,Avisail Garcia,MIL,386,0.04663212,0.24870466,0.1875,0.25842697,0.30569948,0.48033708,0.78603656,0.22191011,0.28630705,52.4822128,5.738998598,0.332380257,105.8113978,5760,right,right
2021,Wilmer Flores,SFG,287,0.10801394,0.11149826,0.96875,0.248,0.33449477,0.436,0.77049477,0.188,0.23923445,39.18697058,4.43230095,0.333076075,110.6366486,5827,right,right
2021,Jean Segura,PHI,384,0.0546875,0.14583333,0.375,0.27920228,0.33159269,0.4045584,0.73615109,0.12535612,0.31034483,48.35053445,1.849513067,0.320231316,97.8969376,5933,right,right
2021,J.D. Martinez,BOS,407,0.08353808,0.25798526,0.32380952,0.28961749,0.35221675,0.53551913,0.88773588,0.24590164,0.35510204,69.66091331,20.3746745,0.374916951,135.0780382,6184,right,right
2021,Alcides Escobar,WSN,245,0.04897959,0.15102041,0.32432432,0.2920354,0.33333333,0.41150442,0.74483775,0.11946902,0.3315508,31.30281621,1.634195797,0.322471898,99.00523616,6310,right,right
2021,Martin Maldonado,HOU,300,0.12,0.3,0.4,0.15384615,0.26333333,0.26923077,0.5325641,0.11538462,0.20121951,18.63533228,-17.69359067,0.243123634,52.97143046,6887,right,right
2021,Yadier Molina,STL,393,0.043257,0.17302799,0.25,0.24728261,0.28826531,0.3423913,0.63065661,0.09510869,0.28231293,34.90568319,-12.68520588,0.275396243,74.03212372,7007,right,right
2021,Salvador Perez,KCR,481,0.04158004,0.27027027,0.15384615,0.26116071,0.30561331,0.50669643,0.81230974,0.24553572,0.29896907,68.75186417,10.50449103,0.340805933,114.5496468,7304,right,right
2021,Travis d'Arnaud,ATL,181,0.04972376,0.25414365,0.19565217,0.21176471,0.25414365,0.37647059,0.63061424,0.16470588,0.25210084,15.3627574,-6.555692785,0.270632337,64.68088657,7739,right,right
2021,Miguel Rojas,MIA,376,0.05319149,0.14893617,0.35714286,0.24362606,0.288,0.35410765,0.64210765,0.11048159,0.27739726,34.91773306,-10.61451705,0.280288703,77.34262552,7802,right,right
2021,Josh Harrison,2 Tms,396,0.06313131,0.14141414,0.44642857,0.2729805,0.33333333,0.39554318,0.72887651,0.12256268,0.3089701,49.205151,1.250972693,0.318228032,98.80784323,8202,right,right
2021,Kurt Suzuki,LAA,137,0.05839416,0.19708029,0.2962963,0.20833333,0.27941176,0.275,0.55441176,0.06666667,0.25263158,9.339810571,-7.250397579,0.250443416,54.99932785,8259,right,right
2021,Donovan Solano,SFG,221,0.08144796,0.18552036,0.43902439,0.26804124,0.3438914,0.36082474,0.70471614,0.0927835,0.32467532,26.12880975,-0.633496833,0.310945116,96.25885125,8623,right,right
2021,Elvis Andrus,OAK,360,0.05277778,0.13611111,0.3877551,0.26946108,0.31476323,0.36526946,0.68003269,0.09580838,0.30633803,38.55221384,-5.04249371,0.297479933,91.08674094,8709,right,right
2021,Lorenzo Cain,MIL,208,0.07692308,0.17788462,0.43243243,0.27513228,0.33653846,0.43386243,0.77040089,0.15873015,0.30821918,28.4816962,3.293642951,0.333548988,106.5706859,9077,right,right
2021,Buster Posey,SFG,335,0.13134328,0.19402985,0.67692308,0.28027682,0.3761194,0.4532872,0.8294066,0.17301038,0.32394366,53.50715892,12.93986161,0.361096722,128.8407937,9166,right,right
2021,Paul Goldschmidt,STL,541,0.09981516,0.19963031,0.5,0.27916667,0.35304991,0.47916667,0.83221658,0.2,0.31444759,83.90549676,18.39233902,0.355501122,126.0737778,9218,right,right
2021,Starling Marte,2 Tms,362,0.08839779,0.17127072,0.51612903,0.32492114,0.40166205,0.47003155,0.8716936,0.14511041,0.384,62.62783043,18.79093006,0.377054064,142.1814235,9241,right,right
2021,AJ Pollock,LAD,283,0.06360424,0.19081272,0.33333333,0.3011583,0.35335689,0.54826255,0.90161944,0.24710425,0.33160622,49.44438127,15.17409728,0.379217539,140.2106363,9256,right,right
2021,Evan Longoria,SFG,209,0.09569378,0.27272727,0.35087719,0.24064171,0.31100478,0.42780749,0.73881227,0.18716578,0.304,25.53514159,0.225991927,0.315716737,99.35882521,9368,right,right
2021,Yan Gomes,2 Tms,250,0.068,0.212,0.32075472,0.21929825,0.288,0.34649123,0.63449123,0.12719298,0.25595238,22.2281126,-8.045989863,0.275318114,70.63194351,9627,right,right
2021,Christian Vazquez,BOS,338,0.07692308,0.16272189,0.47272727,0.27687296,0.33531157,0.37459283,0.7099044,0.09771987,0.324,40.26075239,-0.669834145,0.312014486,92.58321288,9774,right,right
2021,Nolan Arenado,STL,530,0.07735849,0.14528302,0.53246753,0.24532225,0.30566038,0.47193347,0.77759385,0.22661122,0.2421875,68.38665501,4.20555779,0.324000667,105.60891,9777,right,right
2021,Andrew McCutchen,PHI,379,0.13984169,0.25329815,0.55208333,0.18553459,0.29815303,0.35220126,0.65035429,0.16666667,0.21658986,37.10469976,-8.790839573,0.286374723,75.90135951,9847,right,right
2021,DJ LeMahieu,NYY,466,0.10729614,0.15450644,0.69444444,0.26894866,0.35193133,0.37408313,0.72601446,0.10513447,0.30722892,59.04320157,2.612274581,0.321185324,103.9644274,9874,right,right
2021,Darin Ruf,SFG,172,0.12790698,0.34302326,0.37288136,0.26174497,0.36046512,0.46308725,0.82355237,0.20134228,0.38554217,26.838491,6.0099085,0.356642595,125.9470856,9929,right,right
2021,Wil Myers,SDP,360,0.09166667,0.30277778,0.30275229,0.25,0.31666667,0.42901235,0.74567902,0.17901235,0.33170732,45.51176586,1.91705831,0.320846197,103.217107,10047,right,right
2021,Max Stassi,LAA,242,0.07438017,0.31404959,0.23684211,0.25581395,0.33471074,0.45116279,0.78587353,0.19534884,0.34108527,34.36618221,5.060851022,0.339686394,115.288932,10059,right,right
2021,Jose Iglesias,2 Tms,354,0.03389831,0.14971751,0.22641509,0.25970149,0.29661017,0.36716418,0.66377435,0.10746269,0.29496403,35.44264485,-7.425484236,0.289056638,80.62053503,10231,right,right
2021,Randal Grichuk,TOR,397,0.04785894,0.22418136,0.21348315,0.2386059,0.27707809,0.4155496,0.69262769,0.1769437,0.26937269,41.89699105,-6.178283664,0.295599834,82.29970796,10243,right,right
2021,Marcell Ozuna,ATL,156,0.09615385,0.21153846,0.45454545,0.22142857,0.30128205,0.35714286,0.65842491,0.13571429,0.25490196,15.9029749,-2.988065043,0.291258463,78.08104018,10324,right,right
2021,Enrique Hernandez,BOS,352,0.08522727,0.19602273,0.43478261,0.24358974,0.32102273,0.42307692,0.74409965,0.17948718,0.27966102,44.75320729,2.127271017,0.321714295,99.13608309,10472,right,right
2021,Gio Urshela,NYY,303,0.05280528,0.23762376,0.22222222,0.2543554,0.29372937,0.39721254,0.69094191,0.14285714,0.30731707,32.72078221,-3.971429975,0.298567619,88.68465336,10681,right,right
2021,Andrelton Simmons,MIN,289,0.06228374,0.1349481,0.46153846,0.21132075,0.26573427,0.2490566,0.51479087,0.03773585,0.24336283,15.65653046,-19.34033199,0.233523194,43.94442481,10847,right,right
2021,Adam Duvall,2 Tms,413,0.05326877,0.30508475,0.17460317,0.24479167,0.2905569,0.53645833,0.82701523,0.29166666,0.27074236,60.51580047,10.5029832,0.345147616,116.9272231,10950,right,right
2021,Phil Gosselin,LAA,216,0.05092593,0.26851852,0.18965517,0.25123153,0.29166667,0.36945813,0.6611248,0.1182266,0.32624113,21.31775329,-4.839071239,0.287331657,79.91980322,10953,right,right
2021,Jonathan Schoop,DET,478,0.0460251,0.19456067,0.23655914,0.25560538,0.29497908,0.39237668,0.68735576,0.1367713,0.29275362,50.72794077,-7.15614314,0.296314666,86.23291967,11265,right,right
2021,Whit Merrifield,KCR,524,0.05534351,0.15076336,0.36708861,0.27743271,0.31679389,0.39130435,0.70809824,0.11387164,0.31280788,59.63271672,-3.821802043,0.305594283,90.76182091,11281,right,right
2021,Jesus Aguilar,MIA,376,0.07712766,0.17287234,0.44615385,0.2611276,0.3180593,0.46290801,0.78096731,0.20178041,0.27413127,50.95275436,5.420504255,0.331834373,110.8302479,11342,right,right
2021,Ronald Torreyes,PHI,218,0.04587156,0.1146789,0.4,0.21782178,0.25352113,0.30693069,0.56045182,0.08910891,0.22988506,13.55111741,-12.84789994,0.243175987,47.8364813,11400,right,right
2021,Gary Sanchez,NYY,310,0.11612903,0.29354839,0.3956044,0.19259259,0.29677419,0.38888889,0.68566308,0.1962963,0.22560976,33.42273996,-4.117147096,0.2983572,88.54250141,11442,right,right
2021,Mark Canha,OAK,415,0.13012048,0.20963855,0.62068966,0.23668639,0.37349398,0.3816568,0.75515078,0.14497041,0.28806584,58.8704003,8.615390207,0.339501912,119.4754003,11445,right,right
2021,Michael A. Taylor,KCR,376,0.05851064,0.26595745,0.22,0.22383721,0.27733333,0.32848837,0.6058217,0.10465116,0.2875,30.555492,-14.9767581,0.266265982,64.19292097,11489,right,right
2021,Manny Machado,SDP,477,0.0754717,0.17190776,0.43902439,0.28837209,0.33752621,0.50930233,0.84682854,0.22093024,0.30149254,72.5744667,14.81147919,0.351940828,123.4183241,11493,right,right
2021,Willson Contreras,CHC,351,0.10826211,0.2991453,0.36190476,0.21885522,0.33333333,0.4006734,0.73400673,0.18181818,0.28729282,45.20990814,2.705068279,0.323724766,100.3257212,11609,right,right
2021,Elias Diaz,COL,236,0.06355932,0.13983051,0.45454545,0.24770642,0.30084746,0.47706422,0.77791168,0.2293578,0.24137931,31.60531745,3.026564724,0.32991039,92.44327287,11680,right,right
2021,Nick Castellanos,CIN,430,0.07209302,0.20697674,0.34831461,0.31007752,0.36511628,0.57105943,0.93617571,0.26098191,0.34285714,79.12652498,27.05506874,0.390458297,139.815541,11737,right,right
2021,J.T. Realmuto,PHI,381,0.08136483,0.23622047,0.34444444,0.27138643,0.34645669,0.45722714,0.80368383,0.18584071,0.32911392,55.43286156,9.295129408,0.343897496,113.2721205,11739,right,right
2021,Hanser Alberto,KCR,128,0,0.109375,0,0.25409836,0.264,0.35245902,0.61645902,0.09836066,0.28440367,10.17005271,-5.330287751,0.264076982,62.71410541,11902,right,right
2021,Jon Berti,MIA,167,0.09580838,0.22155689,0.43243243,0.23972603,0.3253012,0.34246575,0.66776695,0.10273972,0.30555556,17.96776526,-2.255335187,0.298086599,88.90536642,12037,right,right
2021,Nick Ahmed,ARI,315,0.06666667,0.23809524,0.28,0.20618557,0.26198083,0.27835052,0.54033135,0.07216495,0.27102804,18.46976859,-19.67560051,0.238913099,44.40933111,12147,right,right
2021,Austin Barnes,LAD,152,0.10526316,0.24342105,0.43243243,0.21641791,0.30921053,0.3358209,0.64503143,0.11940299,0.27659574,14.87301157,-3.53364273,0.286310878,79.8520614,12158,right,right
2021,Xander Bogaerts,BOS,390,0.08717949,0.17435897,0.5,0.30057803,0.36666667,0.52023121,0.88689788,0.21965318,0.32958801,66.89399733,19.66639749,0.37535937,135.3769213,12161,right,right
2021,Miguel Sano,MIN,358,0.10055866,0.37150838,0.27067669,0.21630094,0.29888268,0.51410658,0.81298926,0.29780564,0.27160494,50.94596447,7.593449737,0.340046756,115.9082207,12164,right,right
2021,Maikel Franco,BAL,272,0.04779412,0.15441176,0.30952381,0.21484375,0.25735294,0.37109375,0.62844669,0.15625,0.22330097,23.11440953,-9.823813953,0.270756026,67.41280985,12179,right,right
2021,Jorge Alfaro,MIA,224,0.04017857,0.3125,0.12857143,0.23809524,0.28571429,0.2952381,0.58095239,0.05714286,0.35251799,16.9614433,-10.16415251,0.259565221,63.87922217,12180,right,right
2021,Kevin Pillar,NYM,222,0.04054054,0.24774775,0.16363636,0.2254902,0.28828829,0.41176471,0.700053,0.18627451,0.26428571,24.75221117,-2.13119182,0.302806532,94.03059059,12434,right,right
2021,Curt Casali,SFG,175,0.11428571,0.27428571,0.41666667,0.24503311,0.34482759,0.39735099,0.74217858,0.15231788,0.33333333,22.16417279,0.972301068,0.321125213,102.8725442,12510,right,right
2021,Marcus Semien,TOR,529,0.0926276,0.19470699,0.47572816,0.27368421,0.34215501,0.56421053,0.90636554,0.29052632,0.27941176,92.75636691,28.6963661,0.37997625,139.3016244,12533,right,right
